REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,1999/07/01 17:00,9816.1,36.83,TRADE
NSW1,1999/07/01 17:30,10278.94833,44.78,TRADE
NSW1,1999/07/01 18:00,10712.87,53.21,TRADE
NSW1,1999/07/01 18:30,10714.67667,51.48,TRADE
NSW1,1999/07/01 19:00,10591.27667,39.53,TRADE
NSW1,1999/07/01 19:30,10321.71,33.7,TRADE
NSW1,1999/07/01 20:00,10130.2,33.3,TRADE
NSW1,1999/07/01 20:30,9980.845,48.38,TRADE
NSW1,1999/07/01 21:00,9782.31167,46.73,TRADE
NSW1,1999/07/01 21:30,9469.115,36.37,TRADE
NSW1,1999/07/01 22:00,9088.25833,31.96,TRADE
NSW1,1999/07/01 22:30,9218.045,50.64,TRADE
NSW1,1999/07/01 23:00,9101.80333,39.57,TRADE
NSW1,1999/07/01 23:30,9070.065,49.93,TRADE
NSW1,1999/07/02 00:00,8986.89,49.81,TRADE
NSW1,1999/07/02 00:30,8769.55667,39.78,TRADE
NSW1,1999/07/02 01:00,8572.31333,32.15,TRADE
NSW1,1999/07/02 01:30,8296.285,40.15,TRADE
NSW1,1999/07/02 02:00,7928.89833,30.71,TRADE
NSW1,1999/07/02 02:30,7525.985,25.98,TRADE
NSW1,1999/07/02 03:00,7143.98833,23.71,TRADE
NSW1,1999/07/02 03:30,6793.04167,21.84,TRADE
NSW1,1999/07/02 04:00,6588.06833,23.64,TRADE
NSW1,1999/07/02 04:30,6439.21833,17.56,TRADE
NSW1,1999/07/02 05:00,6441.18667,16.7,TRADE
NSW1,1999/07/02 05:30,6626.67333,27.49,TRADE
NSW1,1999/07/02 06:00,7023.65667,28.24,TRADE
NSW1,1999/07/02 06:30,7813.72667,39.81,TRADE
NSW1,1999/07/02 07:00,8586.88833,42.72,TRADE
NSW1,1999/07/02 07:30,8761.87667,28.48,TRADE
NSW1,1999/07/02 08:00,9378.88,47.06,TRADE
NSW1,1999/07/02 08:30,9515.87167,44.48,TRADE
NSW1,1999/07/02 09:00,9424.20333,32.9,TRADE
NSW1,1999/07/02 09:30,9648.93833,35.52,TRADE
NSW1,1999/07/02 10:00,9592.71,26.63,TRADE
NSW1,1999/07/02 10:30,9408.59333,23.83,TRADE
NSW1,1999/07/02 11:00,9182.18833,22.46,TRADE
NSW1,1999/07/02 11:30,9023.43167,21.59,TRADE
NSW1,1999/07/02 12:00,8923.14667,21.46,TRADE
NSW1,1999/07/02 12:30,8779.655,22.02,TRADE
NSW1,1999/07/02 13:00,8665.98333,21.16,TRADE
NSW1,1999/07/02 13:30,8563.255,21.47,TRADE
NSW1,1999/07/02 14:00,8464.32833,20.83,TRADE
NSW1,1999/07/02 14:30,8390.60667,20.72,TRADE
NSW1,1999/07/02 15:00,8293.02833,20.58,TRADE
NSW1,1999/07/02 15:30,8237.73333,20.41,TRADE
NSW1,1999/07/02 16:00,8363.805,20.56,TRADE
NSW1,1999/07/02 16:30,8609.34167,20.94,TRADE
NSW1,1999/07/02 17:00,9000.74667,22.86,TRADE
NSW1,1999/07/02 17:30,9687.735,37.03,TRADE
NSW1,1999/07/02 18:00,10307.92,43.83,TRADE
NSW1,1999/07/02 18:30,10251.395,31.6,TRADE
NSW1,1999/07/02 19:00,10169.74167,33.99,TRADE
NSW1,1999/07/02 19:30,9931.74833,28.95,TRADE
NSW1,1999/07/02 20:00,9740.44667,32.26,TRADE
NSW1,1999/07/02 20:30,9634.58667,33.55,TRADE
NSW1,1999/07/02 21:00,9482.68833,38.45,TRADE
NSW1,1999/07/02 21:30,9271.025,30.5,TRADE
NSW1,1999/07/02 22:00,8946.09667,27.78,TRADE
NSW1,1999/07/02 22:30,9193.69167,45.26,TRADE
NSW1,1999/07/02 23:00,9261.14333,43.69,TRADE
NSW1,1999/07/02 23:30,9228.03833,53.35,TRADE
NSW1,1999/07/03 00:00,9153.79667,52.09,TRADE
NSW1,1999/07/03 00:30,8937.26833,37.65,TRADE
NSW1,1999/07/03 01:00,8677.83333,32.32,TRADE
NSW1,1999/07/03 01:30,8363.98667,37.93,TRADE
NSW1,1999/07/03 02:00,7932.27333,32.93,TRADE
NSW1,1999/07/03 02:30,7463.82667,27.95,TRADE
NSW1,1999/07/03 03:00,7064.53167,28.4,TRADE
NSW1,1999/07/03 03:30,6674.95,24.95,TRADE
NSW1,1999/07/03 04:00,6411.61667,23.24,TRADE
NSW1,1999/07/03 04:30,6175.025,20.51,TRADE
NSW1,1999/07/03 05:00,6081.72333,18.58,TRADE
NSW1,1999/07/03 05:30,6126.97667,19.21,TRADE
NSW1,1999/07/03 06:00,6235.125,24.01,TRADE
NSW1,1999/07/03 06:30,6555.92833,24.26,TRADE
NSW1,1999/07/03 07:00,6855.015,25.96,TRADE
NSW1,1999/07/03 07:30,7246.23667,26.22,TRADE
NSW1,1999/07/03 08:00,7956.89,31.48,TRADE
NSW1,1999/07/03 08:30,8561.88833,35.48,TRADE
NSW1,1999/07/03 09:00,8953.19333,38.59,TRADE
NSW1,1999/07/03 09:30,9292.17,47.63,TRADE
NSW1,1999/07/03 10:00,9353.18,47.44,TRADE
NSW1,1999/07/03 10:30,9146.145,42.48,TRADE
NSW1,1999/07/03 11:00,8848.40833,37.32,TRADE
NSW1,1999/07/03 11:30,8603.605,35.9,TRADE
NSW1,1999/07/03 12:00,8339.98167,34.37,TRADE
NSW1,1999/07/03 12:30,8142.58667,34.01,TRADE
NSW1,1999/07/03 13:00,7954.325,33.49,TRADE
NSW1,1999/07/03 13:30,7799.67,32.81,TRADE
NSW1,1999/07/03 14:00,7673.05333,31.81,TRADE
NSW1,1999/07/03 14:30,7540.14667,30.36,TRADE
NSW1,1999/07/03 15:00,7459.42333,28.85,TRADE
NSW1,1999/07/03 15:30,7458.84833,27.76,TRADE
NSW1,1999/07/03 16:00,7562.77,29.64,TRADE
NSW1,1999/07/03 16:30,7848.24833,31.24,TRADE
NSW1,1999/07/03 17:00,8389.35833,35.27,TRADE
NSW1,1999/07/03 17:30,9045.30333,42.0,TRADE
NSW1,1999/07/03 18:00,9710.305,47.33,TRADE
NSW1,1999/07/03 18:30,9796.53833,47.19,TRADE
NSW1,1999/07/03 19:00,9635.005,44.9,TRADE
NSW1,1999/07/03 19:30,9371.985,37.68,TRADE
NSW1,1999/07/03 20:00,9098.82833,36.75,TRADE
NSW1,1999/07/03 20:30,8947.64167,34.27,TRADE
NSW1,1999/07/03 21:00,8788.02333,34.3,TRADE
NSW1,1999/07/03 21:30,8594.75167,33.83,TRADE
NSW1,1999/07/03 22:00,8403.04667,33.12,TRADE
NSW1,1999/07/03 22:30,8511.68333,33.03,TRADE
NSW1,1999/07/03 23:00,8429.21,32.16,TRADE
NSW1,1999/07/03 23:30,8411.68167,36.04,TRADE
NSW1,1999/07/04 00:00,8158.85333,32.95,TRADE
NSW1,1999/07/04 00:30,7828.78833,30.19,TRADE
NSW1,1999/07/04 01:00,7538.81667,30.48,TRADE
NSW1,1999/07/04 01:30,7169.875,30.48,TRADE
NSW1,1999/07/04 02:00,6841.26833,29.15,TRADE
NSW1,1999/07/04 02:30,6490.94167,26.81,TRADE
NSW1,1999/07/04 03:00,6210.33667,26.11,TRADE
NSW1,1999/07/04 03:30,6038.03833,24.76,TRADE
NSW1,1999/07/04 04:00,5861.12667,16.81,TRADE
NSW1,1999/07/04 04:30,5751.39,16.67,TRADE
NSW1,1999/07/04 05:00,5692.505,13.87,TRADE
NSW1,1999/07/04 05:30,5722.5,13.85,TRADE
NSW1,1999/07/04 06:00,5779.23,13.85,TRADE
NSW1,1999/07/04 06:30,5967.8,14.25,TRADE
NSW1,1999/07/04 07:00,6197.10333,15.9,TRADE
NSW1,1999/07/04 07:30,6412.88,16.3,TRADE
NSW1,1999/07/04 08:00,7024.29333,24.79,TRADE
NSW1,1999/07/04 08:30,7605.30167,26.42,TRADE
NSW1,1999/07/04 09:00,8078.115,31.48,TRADE
NSW1,1999/07/04 09:30,8451.68833,32.53,TRADE
NSW1,1999/07/04 10:00,8585.09833,33.85,TRADE
NSW1,1999/07/04 10:30,8454.46167,31.47,TRADE
NSW1,1999/07/04 11:00,8197.21167,29.51,TRADE
NSW1,1999/07/04 11:30,7988.17167,30.32,TRADE
NSW1,1999/07/04 12:00,7769.94667,25.9,TRADE
NSW1,1999/07/04 12:30,7556.65167,24.15,TRADE
NSW1,1999/07/04 13:00,7385.99,24.04,TRADE
NSW1,1999/07/04 13:30,7178.045,21.33,TRADE
NSW1,1999/07/04 14:00,7004.345,15.46,TRADE
NSW1,1999/07/04 14:30,6913.17833,15.1,TRADE
NSW1,1999/07/04 15:00,6817.70833,18.26,TRADE
NSW1,1999/07/04 15:30,6808.88667,17.24,TRADE
NSW1,1999/07/04 16:00,6998.15333,22.9,TRADE
NSW1,1999/07/04 16:30,7222.42,24.53,TRADE
NSW1,1999/07/04 17:00,7732.76,24.85,TRADE
NSW1,1999/07/04 17:30,8428.14,39.69,TRADE
NSW1,1999/07/04 18:00,9195.70667,47.35,TRADE
NSW1,1999/07/04 18:30,9454.87833,49.21,TRADE
NSW1,1999/07/04 19:00,9375.795,45.66,TRADE
NSW1,1999/07/04 19:30,9215.19667,43.97,TRADE
NSW1,1999/07/04 20:00,9015.94167,43.46,TRADE
NSW1,1999/07/04 20:30,8885.10667,33.29,TRADE
NSW1,1999/07/04 21:00,8849.72333,35.02,TRADE
NSW1,1999/07/04 21:30,8635.18167,33.46,TRADE
NSW1,1999/07/04 22:00,8288.065,30.98,TRADE
NSW1,1999/07/04 22:30,8379.84167,33.19,TRADE
NSW1,1999/07/04 23:00,8177.57,30.25,TRADE
NSW1,1999/07/04 23:30,8060.595,33.5,TRADE
NSW1,1999/07/05 00:00,7789.58167,31.14,TRADE
NSW1,1999/07/05 00:30,7569.50167,29.35,TRADE
NSW1,1999/07/05 01:00,7342.09833,25.7,TRADE
NSW1,1999/07/05 01:30,7118.115,27.64,TRADE
NSW1,1999/07/05 02:00,6875.33667,24.6,TRADE
NSW1,1999/07/05 02:30,6570.19,21.46,TRADE
NSW1,1999/07/05 03:00,6334.07333,22.78,TRADE
NSW1,1999/07/05 03:30,6106.72667,19.37,TRADE
NSW1,1999/07/05 04:00,6055.905,18.24,TRADE
NSW1,1999/07/05 04:30,5984.71833,16.31,TRADE
NSW1,1999/07/05 05:00,6052.55333,15.59,TRADE
NSW1,1999/07/05 05:30,6338.965,20.94,TRADE
NSW1,1999/07/05 06:00,6740.29667,21.44,TRADE
NSW1,1999/07/05 06:30,7511.94167,20.85,TRADE
NSW1,1999/07/05 07:00,8227.78833,23.67,TRADE
NSW1,1999/07/05 07:30,8411.975,18.06,TRADE
NSW1,1999/07/05 08:00,8930.67667,26.58,TRADE
NSW1,1999/07/05 08:30,9270.70667,35.0,TRADE
NSW1,1999/07/05 09:00,9370.885,31.13,TRADE
NSW1,1999/07/05 09:30,9670.915,31.08,TRADE
NSW1,1999/07/05 10:00,9670.05167,29.88,TRADE
NSW1,1999/07/05 10:30,9515.275,25.88,TRADE
NSW1,1999/07/05 11:00,9209.385,21.68,TRADE
NSW1,1999/07/05 11:30,8898.41333,22.97,TRADE
NSW1,1999/07/05 12:00,8833.755,21.44,TRADE
NSW1,1999/07/05 12:30,8661.54,21.19,TRADE
NSW1,1999/07/05 13:00,8573.45167,21.05,TRADE
NSW1,1999/07/05 13:30,8481.23,20.87,TRADE
NSW1,1999/07/05 14:00,8426.82667,20.93,TRADE
NSW1,1999/07/05 14:30,8349.88833,20.95,TRADE
NSW1,1999/07/05 15:00,8285.84167,20.62,TRADE
NSW1,1999/07/05 15:30,8255.88833,20.56,TRADE
NSW1,1999/07/05 16:00,8307.96333,20.64,TRADE
NSW1,1999/07/05 16:30,8491.91833,20.92,TRADE
NSW1,1999/07/05 17:00,8867.255,21.2,TRADE
NSW1,1999/07/05 17:30,9598.55667,28.54,TRADE
NSW1,1999/07/05 18:00,10279.52833,44.19,TRADE
NSW1,1999/07/05 18:30,10335.39833,35.4,TRADE
NSW1,1999/07/05 19:00,10173.16,30.14,TRADE
NSW1,1999/07/05 19:30,9956.54,24.27,TRADE
NSW1,1999/07/05 20:00,9754.85833,24.79,TRADE
NSW1,1999/07/05 20:30,9655.58667,42.56,TRADE
NSW1,1999/07/05 21:00,9471.635,40.32,TRADE
NSW1,1999/07/05 21:30,9218.45833,33.59,TRADE
NSW1,1999/07/05 22:00,8853.435,26.45,TRADE
NSW1,1999/07/05 22:30,9026.99333,43.4,TRADE
NSW1,1999/07/05 23:00,8991.53333,28.26,TRADE
NSW1,1999/07/05 23:30,8824.23833,40.58,TRADE
NSW1,1999/07/06 00:00,8704.59167,35.48,TRADE
NSW1,1999/07/06 00:30,8566.635,45.02,TRADE
NSW1,1999/07/06 01:00,8473.38333,31.41,TRADE
NSW1,1999/07/06 01:30,8274.29,29.62,TRADE
NSW1,1999/07/06 02:00,7942.035,30.03,TRADE
NSW1,1999/07/06 02:30,7540.575,28.54,TRADE
NSW1,1999/07/06 03:00,7175.86667,27.55,TRADE
NSW1,1999/07/06 03:30,6827.76833,25.32,TRADE
NSW1,1999/07/06 04:00,6619.85,21.17,TRADE
NSW1,1999/07/06 04:30,6456.26833,14.89,TRADE
NSW1,1999/07/06 05:00,6428.535,14.8,TRADE
NSW1,1999/07/06 05:30,6658.33333,20.34,TRADE
NSW1,1999/07/06 06:00,7067.55333,19.22,TRADE
NSW1,1999/07/06 06:30,7825.62667,25.49,TRADE
NSW1,1999/07/06 07:00,8516.71333,32.08,TRADE
NSW1,1999/07/06 07:30,8677.88833,24.15,TRADE
NSW1,1999/07/06 08:00,9220.44833,34.45,TRADE
NSW1,1999/07/06 08:30,9455.49833,44.79,TRADE
NSW1,1999/07/06 09:00,9524.72,32.31,TRADE
NSW1,1999/07/06 09:30,9759.76,32.41,TRADE
NSW1,1999/07/06 10:00,9737.18833,28.98,TRADE
NSW1,1999/07/06 10:30,9521.895,29.31,TRADE
NSW1,1999/07/06 11:00,9251.015,29.62,TRADE
NSW1,1999/07/06 11:30,9104.86,30.99,TRADE
NSW1,1999/07/06 12:00,8959.67833,30.28,TRADE
NSW1,1999/07/06 12:30,8816.62333,28.08,TRADE
NSW1,1999/07/06 13:00,8670.68333,27.42,TRADE
NSW1,1999/07/06 13:30,8536.10167,26.71,TRADE
NSW1,1999/07/06 14:00,8500.18667,25.27,TRADE
NSW1,1999/07/06 14:30,8408.9,21.42,TRADE
NSW1,1999/07/06 15:00,8331.83167,21.18,TRADE
NSW1,1999/07/06 15:30,8313.90833,20.67,TRADE
NSW1,1999/07/06 16:00,8331.235,20.61,TRADE
NSW1,1999/07/06 16:30,8611.04667,21.24,TRADE
NSW1,1999/07/06 17:00,9051.30833,23.89,TRADE
NSW1,1999/07/06 17:30,9857.335,33.73,TRADE
NSW1,1999/07/06 18:00,10484.72833,37.12,TRADE
NSW1,1999/07/06 18:30,10511.30167,36.24,TRADE
NSW1,1999/07/06 19:00,10352.50833,31.47,TRADE
NSW1,1999/07/06 19:30,10121.61,27.42,TRADE
NSW1,1999/07/06 20:00,9916.64833,23.57,TRADE
NSW1,1999/07/06 20:30,9754.695,28.62,TRADE
NSW1,1999/07/06 21:00,9602.24167,30.22,TRADE
NSW1,1999/07/06 21:30,9313.455,26.82,TRADE
NSW1,1999/07/06 22:00,8939.655,24.47,TRADE
NSW1,1999/07/06 22:30,9079.47333,34.61,TRADE
NSW1,1999/07/06 23:00,8954.38,27.17,TRADE
NSW1,1999/07/06 23:30,8864.53333,33.68,TRADE
NSW1,1999/07/07 00:00,8814.85833,32.19,TRADE
NSW1,1999/07/07 00:30,8619.495,30.03,TRADE
NSW1,1999/07/07 01:00,8500.65,30.16,TRADE
NSW1,1999/07/07 01:30,8321.465,30.93,TRADE
NSW1,1999/07/07 02:00,7977.23,29.01,TRADE
NSW1,1999/07/07 02:30,7615.66333,26.91,TRADE
NSW1,1999/07/07 03:00,7244.515,25.01,TRADE
NSW1,1999/07/07 03:30,6882.425,23.42,TRADE
NSW1,1999/07/07 04:00,6665.18333,18.61,TRADE
NSW1,1999/07/07 04:30,6517.52333,14.65,TRADE
NSW1,1999/07/07 05:00,6504.955,14.9,TRADE
NSW1,1999/07/07 05:30,6705.35667,19.63,TRADE
NSW1,1999/07/07 06:00,7098.85,19.85,TRADE
NSW1,1999/07/07 06:30,7824.29,22.72,TRADE
NSW1,1999/07/07 07:00,8503.28167,25.51,TRADE
NSW1,1999/07/07 07:30,8605.79667,20.76,TRADE
NSW1,1999/07/07 08:00,9201.195,27.57,TRADE
NSW1,1999/07/07 08:30,9425.60167,27.28,TRADE
NSW1,1999/07/07 09:00,9636.22,28.34,TRADE
NSW1,1999/07/07 09:30,10001.96667,34.41,TRADE
NSW1,1999/07/07 10:00,9966.05167,30.18,TRADE
NSW1,1999/07/07 10:30,9832.37667,30.54,TRADE
NSW1,1999/07/07 11:00,9556.99833,27.63,TRADE
NSW1,1999/07/07 11:30,9374.23833,27.97,TRADE
NSW1,1999/07/07 12:00,9245.13,27.95,TRADE
NSW1,1999/07/07 12:30,9077.19167,24.65,TRADE
NSW1,1999/07/07 13:00,8936.03167,25.12,TRADE
NSW1,1999/07/07 13:30,8850.37,27.69,TRADE
NSW1,1999/07/07 14:00,8703.42,24.23,TRADE
NSW1,1999/07/07 14:30,8642.09,22.98,TRADE
NSW1,1999/07/07 15:00,8569.53667,20.84,TRADE
NSW1,1999/07/07 15:30,8554.93333,20.82,TRADE
NSW1,1999/07/07 16:00,8659.18667,21.5,TRADE
NSW1,1999/07/07 16:30,8768.43667,20.82,TRADE
NSW1,1999/07/07 17:00,9196.16333,22.35,TRADE
NSW1,1999/07/07 17:30,9895.58667,35.26,TRADE
NSW1,1999/07/07 18:00,10548.31,46.25,TRADE
NSW1,1999/07/07 18:30,10626.88833,34.9,TRADE
NSW1,1999/07/07 19:00,10522.15833,28.56,TRADE
NSW1,1999/07/07 19:30,10256.37,25.85,TRADE
NSW1,1999/07/07 20:00,10115.92667,27.94,TRADE
NSW1,1999/07/07 20:30,10013.35167,30.18,TRADE
NSW1,1999/07/07 21:00,9773.59667,28.94,TRADE
NSW1,1999/07/07 21:30,9517.28167,27.4,TRADE
NSW1,1999/07/07 22:00,9123.91167,22.52,TRADE
NSW1,1999/07/07 22:30,9249.49333,26.78,TRADE
NSW1,1999/07/07 23:00,9152.625,26.52,TRADE
NSW1,1999/07/07 23:30,9049.65333,44.16,TRADE
NSW1,1999/07/08 00:00,8937.585,31.64,TRADE
NSW1,1999/07/08 00:30,8729.125,25.72,TRADE
NSW1,1999/07/08 01:00,8639.17,26.78,TRADE
NSW1,1999/07/08 01:30,8433.80667,29.05,TRADE
NSW1,1999/07/08 02:00,8097.84,26.91,TRADE
NSW1,1999/07/08 02:30,7695.845,23.99,TRADE
NSW1,1999/07/08 03:00,7332.79167,26.98,TRADE
NSW1,1999/07/08 03:30,6954.74167,23.68,TRADE
NSW1,1999/07/08 04:00,6709.54833,17.4,TRADE
NSW1,1999/07/08 04:30,6593.045,14.93,TRADE
NSW1,1999/07/08 05:00,6560.67,14.9,TRADE
NSW1,1999/07/08 05:30,6740.53667,14.99,TRADE
NSW1,1999/07/08 06:00,7124.15,20.57,TRADE
NSW1,1999/07/08 06:30,7867.00833,19.12,TRADE
NSW1,1999/07/08 07:00,8553.075,26.85,TRADE
NSW1,1999/07/08 07:30,8659.81167,20.67,TRADE
NSW1,1999/07/08 08:00,9274.30167,27.88,TRADE
NSW1,1999/07/08 08:30,9548.67167,26.96,TRADE
NSW1,1999/07/08 09:00,9635.80167,31.5,TRADE
NSW1,1999/07/08 09:30,9907.9,34.56,TRADE
NSW1,1999/07/08 10:00,9896.59833,23.86,TRADE
NSW1,1999/07/08 10:30,9697.11667,24.28,TRADE
NSW1,1999/07/08 11:00,9389.11333,21.88,TRADE
NSW1,1999/07/08 11:30,9144.65833,21.54,TRADE
NSW1,1999/07/08 12:00,9018.61167,21.41,TRADE
NSW1,1999/07/08 12:30,8959.77167,21.39,TRADE
NSW1,1999/07/08 13:00,8863.02667,21.25,TRADE
NSW1,1999/07/08 13:30,8831.26167,21.22,TRADE
NSW1,1999/07/08 14:00,8779.01,21.2,TRADE
NSW1,1999/07/08 14:30,8728.09667,21.15,TRADE
NSW1,1999/07/08 15:00,8712.64667,21.15,TRADE
NSW1,1999/07/08 15:30,8754.395,21.18,TRADE
NSW1,1999/07/08 16:00,8882.725,21.31,TRADE
NSW1,1999/07/08 16:30,9099.86167,21.39,TRADE
NSW1,1999/07/08 17:00,9428.15333,21.71,TRADE
NSW1,1999/07/08 17:30,9956.94,34.57,TRADE
NSW1,1999/07/08 18:00,10491.01,39.25,TRADE
NSW1,1999/07/08 18:30,10489.27,36.06,TRADE
NSW1,1999/07/08 19:00,10328.78667,35.12,TRADE
NSW1,1999/07/08 19:30,10104.80167,34.52,TRADE
NSW1,1999/07/08 20:00,9937.25333,34.02,TRADE
NSW1,1999/07/08 20:30,9773.44333,33.83,TRADE
NSW1,1999/07/08 21:00,9616.83333,33.66,TRADE
NSW1,1999/07/08 21:30,9257.16667,33.0,TRADE
NSW1,1999/07/08 22:00,8975.47667,20.94,TRADE
NSW1,1999/07/08 22:30,9117.21667,25.19,TRADE
NSW1,1999/07/08 23:00,9056.26333,25.58,TRADE
NSW1,1999/07/08 23:30,8895.87333,37.27,TRADE
NSW1,1999/07/09 00:00,8819.35167,28.03,TRADE
NSW1,1999/07/09 00:30,8620.63833,26.31,TRADE
NSW1,1999/07/09 01:00,8490.695,25.27,TRADE
NSW1,1999/07/09 01:30,8278.48,25.47,TRADE
NSW1,1999/07/09 02:00,7895.37667,20.8,TRADE
NSW1,1999/07/09 02:30,7467.77,17.09,TRADE
NSW1,1999/07/09 03:00,7074.6,15.57,TRADE
NSW1,1999/07/09 03:30,6785.43667,14.72,TRADE
NSW1,1999/07/09 04:00,6552.285,14.36,TRADE
NSW1,1999/07/09 04:30,6374.74333,14.15,TRADE
NSW1,1999/07/09 05:00,6366.49167,14.15,TRADE
NSW1,1999/07/09 05:30,6591.45667,14.58,TRADE
NSW1,1999/07/09 06:00,6951.77,14.68,TRADE
NSW1,1999/07/09 06:30,7689.62,16.49,TRADE
NSW1,1999/07/09 07:00,8385.315,24.21,TRADE
NSW1,1999/07/09 07:30,8538.415,21.16,TRADE
NSW1,1999/07/09 08:00,9062.57,24.53,TRADE
NSW1,1999/07/09 08:30,9388.555,26.28,TRADE
NSW1,1999/07/09 09:00,9479.87,21.87,TRADE
NSW1,1999/07/09 09:30,9690.285,25.25,TRADE
NSW1,1999/07/09 10:00,9638.59167,21.98,TRADE
NSW1,1999/07/09 10:30,9484.68667,21.73,TRADE
NSW1,1999/07/09 11:00,9190.17333,21.45,TRADE
NSW1,1999/07/09 11:30,9050.035,21.27,TRADE
NSW1,1999/07/09 12:00,8935.775,21.07,TRADE
NSW1,1999/07/09 12:30,8787.29667,21.01,TRADE
NSW1,1999/07/09 13:00,8651.95,20.91,TRADE
NSW1,1999/07/09 13:30,8538.25833,20.76,TRADE
NSW1,1999/07/09 14:00,8545.36667,20.76,TRADE
NSW1,1999/07/09 14:30,8487.34167,20.57,TRADE
NSW1,1999/07/09 15:00,8413.27833,20.49,TRADE
NSW1,1999/07/09 15:30,8415.24167,27.44,TRADE
NSW1,1999/07/09 16:00,8578.89167,30.53,TRADE
NSW1,1999/07/09 16:30,8689.21667,23.1,TRADE
NSW1,1999/07/09 17:00,9023.95167,21.0,TRADE
NSW1,1999/07/09 17:30,9508.15,21.69,TRADE
NSW1,1999/07/09 18:00,9987.98333,27.44,TRADE
NSW1,1999/07/09 18:30,9908.84333,22.09,TRADE
NSW1,1999/07/09 19:00,9792.91833,22.0,TRADE
NSW1,1999/07/09 19:30,9596.69167,21.63,TRADE
NSW1,1999/07/09 20:00,9358.96333,21.45,TRADE
NSW1,1999/07/09 20:30,9253.47667,21.39,TRADE
NSW1,1999/07/09 21:00,9061.81,21.21,TRADE
NSW1,1999/07/09 21:30,8829.715,20.9,TRADE
NSW1,1999/07/09 22:00,8604.59167,19.81,TRADE
NSW1,1999/07/09 22:30,8784.84833,22.58,TRADE
NSW1,1999/07/09 23:00,8815.56333,24.59,TRADE
NSW1,1999/07/09 23:30,8753.835,39.29,TRADE
NSW1,1999/07/10 00:00,8670.57667,30.96,TRADE
NSW1,1999/07/10 00:30,8450.79667,26.07,TRADE
NSW1,1999/07/10 01:00,8280.75167,23.45,TRADE
NSW1,1999/07/10 01:30,8066.47833,27.17,TRADE
NSW1,1999/07/10 02:00,7672.15667,21.85,TRADE
NSW1,1999/07/10 02:30,7238.57167,17.89,TRADE
NSW1,1999/07/10 03:00,6852.16167,18.36,TRADE
NSW1,1999/07/10 03:30,6487.44333,15.63,TRADE
NSW1,1999/07/10 04:00,6238.64167,14.69,TRADE
NSW1,1999/07/10 04:30,6026.06833,14.15,TRADE
NSW1,1999/07/10 05:00,5960.03833,14.05,TRADE
NSW1,1999/07/10 05:30,5989.745,14.11,TRADE
NSW1,1999/07/10 06:00,6115.43167,14.15,TRADE
NSW1,1999/07/10 06:30,6393.76333,16.21,TRADE
NSW1,1999/07/10 07:00,6679.29333,15.92,TRADE
NSW1,1999/07/10 07:30,6944.84333,18.65,TRADE
NSW1,1999/07/10 08:00,7626.28333,23.6,TRADE
NSW1,1999/07/10 08:30,8223.51167,26.49,TRADE
NSW1,1999/07/10 09:00,8629.50667,35.1,TRADE
NSW1,1999/07/10 09:30,8979.755,44.45,TRADE
NSW1,1999/07/10 10:00,9043.92333,41.01,TRADE
NSW1,1999/07/10 10:30,8862.5,36.12,TRADE
NSW1,1999/07/10 11:00,8619.61,32.42,TRADE
