REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,1999/02/04 08:30,8558.67,23.44,TRADE
NSW1,1999/02/04 09:00,8836.97,26.7,TRADE
NSW1,1999/02/04 09:30,8751.82833,27.3,TRADE
NSW1,1999/02/04 10:00,8686.73167,31.95,TRADE
NSW1,1999/02/04 10:30,8720.09833,33.52,TRADE
NSW1,1999/02/04 11:00,8764.485,36.08,TRADE
NSW1,1999/02/04 11:30,8745.52833,33.33,TRADE
NSW1,1999/02/04 12:00,8739.36833,41.58,TRADE
NSW1,1999/02/04 12:30,8812.91,57.78,TRADE
NSW1,1999/02/04 13:00,8740.58333,77.98,TRADE
NSW1,1999/02/04 13:30,8766.47167,79.55,TRADE
NSW1,1999/02/04 14:00,8670.32167,80.63,TRADE
NSW1,1999/02/04 14:30,8642.45667,53.87,TRADE
NSW1,1999/02/04 15:00,8700.85333,55.71,TRADE
NSW1,1999/02/04 15:30,8656.015,57.21,TRADE
NSW1,1999/02/04 16:00,8634.48,56.8,TRADE
NSW1,1999/02/04 16:30,8531.39167,54.36,TRADE
NSW1,1999/02/04 17:00,8524.365,55.39,TRADE
NSW1,1999/02/04 17:30,8294.185,31.75,TRADE
NSW1,1999/02/04 18:00,8189.60167,31.17,TRADE
NSW1,1999/02/04 18:30,7962.23167,38.41,TRADE
NSW1,1999/02/04 19:00,7912.99167,46.45,TRADE
NSW1,1999/02/04 19:30,7964.36,27.23,TRADE
NSW1,1999/02/04 20:00,8028.23667,32.68,TRADE
NSW1,1999/02/04 20:30,7716.6,24.35,TRADE
NSW1,1999/02/04 21:00,7451.85667,19.96,TRADE
NSW1,1999/02/04 21:30,7561.42167,23.56,TRADE
NSW1,1999/02/04 22:00,7593.49667,21.6,TRADE
NSW1,1999/02/04 22:30,7633.00167,22.38,TRADE
NSW1,1999/02/04 23:00,7610.59833,19.58,TRADE
NSW1,1999/02/04 23:30,7447.065,26.07,TRADE
NSW1,1999/02/05 00:00,7258.03,21.62,TRADE
NSW1,1999/02/05 00:30,6965.225,21.86,TRADE
NSW1,1999/02/05 01:00,6593.32333,18.26,TRADE
NSW1,1999/02/05 01:30,6240.85,21.79,TRADE
NSW1,1999/02/05 02:00,5948.93,17.53,TRADE
NSW1,1999/02/05 02:30,5725.88167,15.49,TRADE
NSW1,1999/02/05 03:00,5627.70333,14.81,TRADE
NSW1,1999/02/05 03:30,5593.73,14.28,TRADE
NSW1,1999/02/05 04:00,5686.26833,16.57,TRADE
NSW1,1999/02/05 04:30,5858.91333,17.3,TRADE
NSW1,1999/02/05 05:00,6104.56833,17.15,TRADE
NSW1,1999/02/05 05:30,6691.29,20.92,TRADE
NSW1,1999/02/05 06:00,7292.63667,23.17,TRADE
NSW1,1999/02/05 06:30,7508.52,23.94,TRADE
NSW1,1999/02/05 07:00,7981.04333,25.64,TRADE
NSW1,1999/02/05 07:30,8132.57667,23.78,TRADE
NSW1,1999/02/05 08:00,8244.65833,20.57,TRADE
NSW1,1999/02/05 08:30,8678.04667,29.52,TRADE
NSW1,1999/02/05 09:00,8811.03333,52.88,TRADE
NSW1,1999/02/05 09:30,8791.41667,52.44,TRADE
NSW1,1999/02/05 10:00,8772.925,45.36,TRADE
NSW1,1999/02/05 10:30,8766.3,40.05,TRADE
NSW1,1999/02/05 11:00,8800.76333,42.33,TRADE
NSW1,1999/02/05 11:30,8763.06667,38.22,TRADE
NSW1,1999/02/05 12:00,8696.42167,36.66,TRADE
NSW1,1999/02/05 12:30,8656.51167,32.92,TRADE
NSW1,1999/02/05 13:00,8661.79167,39.45,TRADE
NSW1,1999/02/05 13:30,8677.44667,38.31,TRADE
NSW1,1999/02/05 14:00,8652.00667,43.6,TRADE
NSW1,1999/02/05 14:30,8674.70167,133.84,TRADE
NSW1,1999/02/05 15:00,8622.59667,81.01,TRADE
NSW1,1999/02/05 15:30,8627.08333,51.76,TRADE
NSW1,1999/02/05 16:00,8595.29,35.43,TRADE
NSW1,1999/02/05 16:30,8522.73333,29.07,TRADE
NSW1,1999/02/05 17:00,8387.025,23.53,TRADE
NSW1,1999/02/05 17:30,8055.01333,17.95,TRADE
NSW1,1999/02/05 18:00,7864.78667,15.49,TRADE
NSW1,1999/02/05 18:30,7669.97167,16.26,TRADE
NSW1,1999/02/05 19:00,7516.55667,15.07,TRADE
NSW1,1999/02/05 19:30,7639.17,16.08,TRADE
NSW1,1999/02/05 20:00,7706.39333,17.71,TRADE
NSW1,1999/02/05 20:30,7547.43833,17.81,TRADE
NSW1,1999/02/05 21:00,7348.57833,17.03,TRADE
NSW1,1999/02/05 21:30,7497.55167,19.5,TRADE
NSW1,1999/02/05 22:00,7433.31167,18.93,TRADE
NSW1,1999/02/05 22:30,7454.23667,23.75,TRADE
NSW1,1999/02/05 23:00,7381.76833,26.81,TRADE
NSW1,1999/02/05 23:30,7229.4,30.41,TRADE
NSW1,1999/02/06 00:00,6995.36333,28.35,TRADE
NSW1,1999/02/06 00:30,6634.74833,26.96,TRADE
NSW1,1999/02/06 01:00,6270.75833,25.16,TRADE
NSW1,1999/02/06 01:30,6107.96667,30.79,TRADE
NSW1,1999/02/06 02:00,5778.49833,22.38,TRADE
NSW1,1999/02/06 02:30,5534.325,20.11,TRADE
NSW1,1999/02/06 03:00,5423.62667,19.14,TRADE
NSW1,1999/02/06 03:30,5381.85333,21.21,TRADE
NSW1,1999/02/06 04:00,5386.48,21.28,TRADE
NSW1,1999/02/06 04:30,5333.71167,25.41,TRADE
NSW1,1999/02/06 05:00,5374.23167,22.65,TRADE
NSW1,1999/02/06 05:30,5717.14667,18.82,TRADE
NSW1,1999/02/06 06:00,5853.85167,18.3,TRADE
NSW1,1999/02/06 06:30,6093.29,20.9,TRADE
NSW1,1999/02/06 07:00,6584.08,24.66,TRADE
NSW1,1999/02/06 07:30,6933.23833,25.1,TRADE
NSW1,1999/02/06 08:00,7313.11167,25.52,TRADE
NSW1,1999/02/06 08:30,7596.11,30.77,TRADE
NSW1,1999/02/06 09:00,7747.37167,27.57,TRADE
NSW1,1999/02/06 09:30,7779.62667,29.86,TRADE
NSW1,1999/02/06 10:00,7670.59,29.18,TRADE
NSW1,1999/02/06 10:30,7696.99833,34.01,TRADE
NSW1,1999/02/06 11:00,7712.175,33.36,TRADE
NSW1,1999/02/06 11:30,7661.04667,31.83,TRADE
NSW1,1999/02/06 12:00,7626.08167,31.16,TRADE
NSW1,1999/02/06 12:30,7631.22833,34.2,TRADE
NSW1,1999/02/06 13:00,7580.46667,33.73,TRADE
NSW1,1999/02/06 13:30,7526.52167,31.47,TRADE
NSW1,1999/02/06 14:00,7655.075,34.33,TRADE
NSW1,1999/02/06 14:30,7742.48667,33.0,TRADE
NSW1,1999/02/06 15:00,7763.91667,33.67,TRADE
NSW1,1999/02/06 15:30,7789.47167,31.65,TRADE
NSW1,1999/02/06 16:00,7839.07833,33.1,TRADE
NSW1,1999/02/06 16:30,7789.76667,34.13,TRADE
NSW1,1999/02/06 17:00,7909.665,35.94,TRADE
NSW1,1999/02/06 17:30,7929.785,36.09,TRADE
NSW1,1999/02/06 18:00,7868.78333,34.02,TRADE
NSW1,1999/02/06 18:30,7730.30833,26.41,TRADE
NSW1,1999/02/06 19:00,7613.95833,26.21,TRADE
NSW1,1999/02/06 19:30,7747.54333,26.31,TRADE
NSW1,1999/02/06 20:00,7821.14,26.22,TRADE
NSW1,1999/02/06 20:30,7609.31667,24.74,TRADE
NSW1,1999/02/06 21:00,7389.935,24.17,TRADE
NSW1,1999/02/06 21:30,7416.32833,21.98,TRADE
NSW1,1999/02/06 22:00,7316.26667,21.39,TRADE
NSW1,1999/02/06 22:30,7320.78,20.2,TRADE
NSW1,1999/02/06 23:00,7083.92167,18.35,TRADE
NSW1,1999/02/06 23:30,6889.39667,25.5,TRADE
NSW1,1999/02/07 00:00,6499.865,20.76,TRADE
NSW1,1999/02/07 00:30,6244.88667,15.4,TRADE
NSW1,1999/02/07 01:00,6036.04667,15.26,TRADE
NSW1,1999/02/07 01:30,5782.335,17.2,TRADE
NSW1,1999/02/07 02:00,5560.79667,14.34,TRADE
NSW1,1999/02/07 02:30,5431.325,14.19,TRADE
NSW1,1999/02/07 03:00,5297.315,11.93,TRADE
NSW1,1999/02/07 03:30,5223.295,9.72,TRADE
NSW1,1999/02/07 04:00,5248.46167,10.65,TRADE
NSW1,1999/02/07 04:30,5237.60167,11.73,TRADE
NSW1,1999/02/07 05:00,5313.37167,11.73,TRADE
NSW1,1999/02/07 05:30,5381.95,10.22,TRADE
NSW1,1999/02/07 06:00,5430.99,8.82,TRADE
NSW1,1999/02/07 06:30,5596.43833,11.95,TRADE
NSW1,1999/02/07 07:00,5873.10333,13.86,TRADE
NSW1,1999/02/07 07:30,6228.65667,14.13,TRADE
NSW1,1999/02/07 08:00,6546.27333,14.17,TRADE
NSW1,1999/02/07 08:30,6892.59167,14.2,TRADE
NSW1,1999/02/07 09:00,7099.57167,14.21,TRADE
NSW1,1999/02/07 09:30,7273.88667,14.97,TRADE
NSW1,1999/02/07 10:00,7299.64833,15.51,TRADE
NSW1,1999/02/07 10:30,7372.745,17.65,TRADE
NSW1,1999/02/07 11:00,7473.04167,17.92,TRADE
NSW1,1999/02/07 11:30,7509.66167,17.93,TRADE
NSW1,1999/02/07 12:00,7577.2,17.93,TRADE
NSW1,1999/02/07 12:30,7510.51,17.82,TRADE
NSW1,1999/02/07 13:00,7506.13,19.05,TRADE
NSW1,1999/02/07 13:30,7415.94833,17.65,TRADE
NSW1,1999/02/07 14:00,7349.405,17.75,TRADE
NSW1,1999/02/07 14:30,7337.4,17.69,TRADE
NSW1,1999/02/07 15:00,7278.29,16.13,TRADE
NSW1,1999/02/07 15:30,7188.155,15.92,TRADE
NSW1,1999/02/07 16:00,7207.29833,17.78,TRADE
NSW1,1999/02/07 16:30,7045.97833,14.82,TRADE
NSW1,1999/02/07 17:00,7154.06167,17.5,TRADE
NSW1,1999/02/07 17:30,7151.96833,17.54,TRADE
NSW1,1999/02/07 18:00,7174.10167,17.54,TRADE
NSW1,1999/02/07 18:30,7083.51833,14.34,TRADE
NSW1,1999/02/07 19:00,7093.75833,14.21,TRADE
NSW1,1999/02/07 19:30,7166.63667,14.86,TRADE
NSW1,1999/02/07 20:00,7205.87667,16.95,TRADE
NSW1,1999/02/07 20:30,6987.525,15.32,TRADE
NSW1,1999/02/07 21:00,6763.35,14.31,TRADE
NSW1,1999/02/07 21:30,6837.22833,14.25,TRADE
NSW1,1999/02/07 22:00,6741.995,14.17,TRADE
NSW1,1999/02/07 22:30,6810.735,14.2,TRADE
NSW1,1999/02/07 23:00,6725.275,14.51,TRADE
NSW1,1999/02/07 23:30,6547.01,16.79,TRADE
NSW1,1999/02/08 00:00,6281.715,14.49,TRADE
NSW1,1999/02/08 00:30,6131.47667,14.3,TRADE
NSW1,1999/02/08 01:00,5938.97833,14.17,TRADE
NSW1,1999/02/08 01:30,5756.84833,16.92,TRADE
NSW1,1999/02/08 02:00,5550.70667,15.47,TRADE
NSW1,1999/02/08 02:30,5447.71167,14.27,TRADE
NSW1,1999/02/08 03:00,5407.76833,14.11,TRADE
NSW1,1999/02/08 03:30,5406.61333,13.86,TRADE
NSW1,1999/02/08 04:00,5517.36,14.06,TRADE
NSW1,1999/02/08 04:30,5693.45333,15.33,TRADE
NSW1,1999/02/08 05:00,5976.63,16.47,TRADE
NSW1,1999/02/08 05:30,6593.75333,20.66,TRADE
NSW1,1999/02/08 06:00,7216.89833,18.41,TRADE
NSW1,1999/02/08 06:30,7393.695,18.33,TRADE
NSW1,1999/02/08 07:00,7900.62667,17.9,TRADE
NSW1,1999/02/08 07:30,8067.03833,14.91,TRADE
NSW1,1999/02/08 08:00,8115.71833,14.35,TRADE
NSW1,1999/02/08 08:30,8421.99833,14.65,TRADE
NSW1,1999/02/08 09:00,8554.26333,14.44,TRADE
NSW1,1999/02/08 09:30,8491.04333,14.63,TRADE
NSW1,1999/02/08 10:00,8403.93333,14.55,TRADE
NSW1,1999/02/08 10:30,8386.575,15.55,TRADE
NSW1,1999/02/08 11:00,8388.46,15.16,TRADE
NSW1,1999/02/08 11:30,8312.02167,14.62,TRADE
NSW1,1999/02/08 12:00,8253.31833,15.04,TRADE
NSW1,1999/02/08 12:30,8242.59333,15.08,TRADE
NSW1,1999/02/08 13:00,8202.01167,14.98,TRADE
NSW1,1999/02/08 13:30,8236.64667,15.62,TRADE
NSW1,1999/02/08 14:00,8124.78667,14.68,TRADE
NSW1,1999/02/08 14:30,8184.31,16.93,TRADE
NSW1,1999/02/08 15:00,8151.39833,15.91,TRADE
NSW1,1999/02/08 15:30,8217.785,17.53,TRADE
NSW1,1999/02/08 16:00,8272.39167,16.41,TRADE
NSW1,1999/02/08 16:30,8264.04333,16.79,TRADE
NSW1,1999/02/08 17:00,8221.86333,14.86,TRADE
NSW1,1999/02/08 17:30,8030.62167,14.24,TRADE
NSW1,1999/02/08 18:00,7864.78833,14.22,TRADE
NSW1,1999/02/08 18:30,7702.32167,14.2,TRADE
NSW1,1999/02/08 19:00,7555.87833,14.2,TRADE
NSW1,1999/02/08 19:30,7498.41333,14.2,TRADE
NSW1,1999/02/08 20:00,7486.99833,14.2,TRADE
NSW1,1999/02/08 20:30,7259.06667,14.2,TRADE
NSW1,1999/02/08 21:00,7023.09333,14.2,TRADE
NSW1,1999/02/08 21:30,7207.86667,14.21,TRADE
NSW1,1999/02/08 22:00,7313.41667,14.25,TRADE
NSW1,1999/02/08 22:30,7493.22833,17.16,TRADE
NSW1,1999/02/08 23:00,7487.01333,16.62,TRADE
NSW1,1999/02/08 23:30,7360.98667,18.52,TRADE
NSW1,1999/02/09 00:00,7217.69667,17.57,TRADE
NSW1,1999/02/09 00:30,6961.72667,16.13,TRADE
NSW1,1999/02/09 01:00,6591.60667,16.41,TRADE
NSW1,1999/02/09 01:30,6268.045,16.76,TRADE
NSW1,1999/02/09 02:00,5914.71833,14.86,TRADE
NSW1,1999/02/09 02:30,5720.96167,14.6,TRADE
NSW1,1999/02/09 03:00,5622.48167,14.53,TRADE
NSW1,1999/02/09 03:30,5564.58167,14.31,TRADE
NSW1,1999/02/09 04:00,5607.46333,14.36,TRADE
NSW1,1999/02/09 04:30,5764.77167,14.77,TRADE
NSW1,1999/02/09 05:00,6067.47667,16.25,TRADE
NSW1,1999/02/09 05:30,6729.095,18.58,TRADE
NSW1,1999/02/09 06:00,7293.86167,24.02,TRADE
NSW1,1999/02/09 06:30,7439.75667,19.56,TRADE
NSW1,1999/02/09 07:00,7965.76667,20.35,TRADE
NSW1,1999/02/09 07:30,8155.27167,17.56,TRADE
NSW1,1999/02/09 08:00,8300.84667,16.06,TRADE
NSW1,1999/02/09 08:30,8576.565,15.52,TRADE
NSW1,1999/02/09 09:00,8875.25,17.9,TRADE
NSW1,1999/02/09 09:30,8798.24667,17.51,TRADE
NSW1,1999/02/09 10:00,8737.38167,17.49,TRADE
NSW1,1999/02/09 10:30,8689.42333,17.49,TRADE
NSW1,1999/02/09 11:00,8743.60333,17.53,TRADE
NSW1,1999/02/09 11:30,8671.985,17.46,TRADE
NSW1,1999/02/09 12:00,8602.94833,17.45,TRADE
NSW1,1999/02/09 12:30,8631.76667,17.45,TRADE
NSW1,1999/02/09 13:00,8608.15167,17.44,TRADE
NSW1,1999/02/09 13:30,8617.99833,17.47,TRADE
NSW1,1999/02/09 14:00,8597.075,17.46,TRADE
NSW1,1999/02/09 14:30,8486.55167,17.07,TRADE
NSW1,1999/02/09 15:00,8574.00333,17.29,TRADE
NSW1,1999/02/09 15:30,8597.31833,17.48,TRADE
NSW1,1999/02/09 16:00,8606.99667,17.56,TRADE
NSW1,1999/02/09 16:30,8557.355,17.45,TRADE
NSW1,1999/02/09 17:00,8477.79333,17.36,TRADE
NSW1,1999/02/09 17:30,8197.78667,15.22,TRADE
NSW1,1999/02/09 18:00,8040.435,14.46,TRADE
NSW1,1999/02/09 18:30,7819.83333,14.84,TRADE
NSW1,1999/02/09 19:00,7728.08,14.27,TRADE
NSW1,1999/02/09 19:30,7837.83833,14.39,TRADE
NSW1,1999/02/09 20:00,7783.39,14.36,TRADE
NSW1,1999/02/09 20:30,7519.1,14.21,TRADE
NSW1,1999/02/09 21:00,7314.25167,14.33,TRADE
NSW1,1999/02/09 21:30,7477.88667,14.79,TRADE
NSW1,1999/02/09 22:00,7602.605,17.02,TRADE
NSW1,1999/02/09 22:30,7636.41667,17.35,TRADE
NSW1,1999/02/09 23:00,7624.085,16.85,TRADE
NSW1,1999/02/09 23:30,7461.85667,21.54,TRADE
NSW1,1999/02/10 00:00,7254.35833,17.66,TRADE
NSW1,1999/02/10 00:30,7057.73167,16.86,TRADE
NSW1,1999/02/10 01:00,6635.19667,15.95,TRADE
NSW1,1999/02/10 01:30,6294.42833,18.17,TRADE
NSW1,1999/02/10 02:00,6007.09167,17.39,TRADE
NSW1,1999/02/10 02:30,5774.25167,15.73,TRADE
NSW1,1999/02/10 03:00,5657.97167,14.72,TRADE
NSW1,1999/02/10 03:30,5655.01333,14.67,TRADE
NSW1,1999/02/10 04:00,5681.965,14.79,TRADE
NSW1,1999/02/10 04:30,5928.43167,16.71,TRADE
NSW1,1999/02/10 05:00,6166.07333,17.07,TRADE
NSW1,1999/02/10 05:30,6799.96,21.81,TRADE
NSW1,1999/02/10 06:00,7432.59667,24.63,TRADE
NSW1,1999/02/10 06:30,7668.57833,22.24,TRADE
NSW1,1999/02/10 07:00,8182.54667,23.77,TRADE
NSW1,1999/02/10 07:30,8211.71833,17.7,TRADE
NSW1,1999/02/10 08:00,8309.23833,16.87,TRADE
NSW1,1999/02/10 08:30,8601.945,16.59,TRADE
NSW1,1999/02/10 09:00,8763.90833,17.72,TRADE
NSW1,1999/02/10 09:30,8753.87167,17.76,TRADE
NSW1,1999/02/10 10:00,8707.93833,17.75,TRADE
NSW1,1999/02/10 10:30,8661.33333,17.89,TRADE
