REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,1999/10/02 12:00,7157.99833,15.04,TRADE
NSW1,1999/10/02 12:30,7041.71167,14.86,TRADE
NSW1,1999/10/02 13:00,6981.64167,14.89,TRADE
NSW1,1999/10/02 13:30,6888.08667,14.88,TRADE
NSW1,1999/10/02 14:00,6797.39833,14.88,TRADE
NSW1,1999/10/02 14:30,6689.53,14.66,TRADE
NSW1,1999/10/02 15:00,6638.525,14.61,TRADE
NSW1,1999/10/02 15:30,6618.34833,14.54,TRADE
NSW1,1999/10/02 16:00,6605.25333,14.45,TRADE
NSW1,1999/10/02 16:30,6622.01,14.41,TRADE
NSW1,1999/10/02 17:00,6672.78,14.45,TRADE
NSW1,1999/10/02 17:30,6698.875,14.42,TRADE
NSW1,1999/10/02 18:00,7065.65667,16.7,TRADE
NSW1,1999/10/02 18:30,7386.79333,15.36,TRADE
NSW1,1999/10/02 19:00,7444.33,15.08,TRADE
NSW1,1999/10/02 19:30,7183.405,14.89,TRADE
NSW1,1999/10/02 20:00,6978.86667,14.74,TRADE
NSW1,1999/10/02 20:30,6823.70833,17.05,TRADE
NSW1,1999/10/02 21:00,6750.165,15.6,TRADE
NSW1,1999/10/02 21:30,6600.08833,14.84,TRADE
NSW1,1999/10/02 22:00,6461.88,14.71,TRADE
NSW1,1999/10/02 22:30,6683.89333,14.87,TRADE
NSW1,1999/10/02 23:00,6692.18,14.75,TRADE
NSW1,1999/10/02 23:30,6752.76667,16.77,TRADE
NSW1,1999/10/03 00:00,6634.60833,14.74,TRADE
NSW1,1999/10/03 00:30,6505.55333,14.68,TRADE
NSW1,1999/10/03 01:00,6234.76667,14.55,TRADE
NSW1,1999/10/03 01:30,6054.25,14.86,TRADE
NSW1,1999/10/03 02:00,5806.94333,14.63,TRADE
NSW1,1999/10/03 02:30,5560.83,14.44,TRADE
NSW1,1999/10/03 03:00,5356.14167,12.09,TRADE
NSW1,1999/10/03 03:30,5196.645,8.94,TRADE
NSW1,1999/10/03 04:00,5112.87833,8.79,TRADE
NSW1,1999/10/03 04:30,5049.58333,7.2,TRADE
NSW1,1999/10/03 05:00,5015.83333,4.96,TRADE
NSW1,1999/10/03 05:30,5075.85667,6.94,TRADE
NSW1,1999/10/03 06:00,5147.13333,8.42,TRADE
NSW1,1999/10/03 06:30,5288.34,8.4,TRADE
NSW1,1999/10/03 07:00,5457.29333,8.86,TRADE
NSW1,1999/10/03 07:30,5643.02833,9.79,TRADE
NSW1,1999/10/03 08:00,5992.58333,14.09,TRADE
NSW1,1999/10/03 08:30,6355.95833,14.15,TRADE
NSW1,1999/10/03 09:00,6633.52333,14.18,TRADE
NSW1,1999/10/03 09:30,6963.03333,15.3,TRADE
NSW1,1999/10/03 10:00,7074.48667,15.35,TRADE
NSW1,1999/10/03 10:30,7158.75833,15.0,TRADE
NSW1,1999/10/03 11:00,7107.80833,15.06,TRADE
NSW1,1999/10/03 11:30,7084.79667,15.13,TRADE
NSW1,1999/10/03 12:00,7006.2,15.82,TRADE
NSW1,1999/10/03 12:30,6955.86167,18.02,TRADE
NSW1,1999/10/03 13:00,6850.29833,17.34,TRADE
NSW1,1999/10/03 13:30,6783.15333,16.14,TRADE
NSW1,1999/10/03 14:00,6664.36833,14.58,TRADE
NSW1,1999/10/03 14:30,6595.09,14.39,TRADE
NSW1,1999/10/03 15:00,6483.54333,14.15,TRADE
NSW1,1999/10/03 15:30,6479.89833,14.15,TRADE
NSW1,1999/10/03 16:00,6564.36333,14.3,TRADE
NSW1,1999/10/03 16:30,6575.50833,14.15,TRADE
NSW1,1999/10/03 17:00,6682.73333,14.46,TRADE
NSW1,1999/10/03 17:30,6711.03,14.29,TRADE
NSW1,1999/10/03 18:00,6991.43667,15.08,TRADE
NSW1,1999/10/03 18:30,7311.92333,16.56,TRADE
NSW1,1999/10/03 19:00,7378.57,17.86,TRADE
NSW1,1999/10/03 19:30,7209.81167,16.35,TRADE
NSW1,1999/10/03 20:00,7024.25667,14.78,TRADE
NSW1,1999/10/03 20:30,6873.415,15.82,TRADE
NSW1,1999/10/03 21:00,6762.03167,14.55,TRADE
NSW1,1999/10/03 21:30,6565.77667,14.28,TRADE
NSW1,1999/10/03 22:00,6381.685,14.09,TRADE
NSW1,1999/10/03 22:30,6619.36167,14.2,TRADE
NSW1,1999/10/03 23:00,6675.965,14.17,TRADE
NSW1,1999/10/03 23:30,6738.4,15.75,TRADE
NSW1,1999/10/04 00:00,6594.965,14.61,TRADE
NSW1,1999/10/04 00:30,6372.655,14.15,TRADE
NSW1,1999/10/04 01:00,6124.87333,14.16,TRADE
NSW1,1999/10/04 01:30,5964.49,14.4,TRADE
NSW1,1999/10/04 02:00,5757.08,14.15,TRADE
NSW1,1999/10/04 02:30,5499.76333,13.76,TRADE
NSW1,1999/10/04 03:00,5302.71333,12.62,TRADE
NSW1,1999/10/04 03:30,5180.87667,8.26,TRADE
NSW1,1999/10/04 04:00,5082.13833,8.58,TRADE
NSW1,1999/10/04 04:30,5037.39,3.03,TRADE
NSW1,1999/10/04 05:00,5077.64,5.31,TRADE
NSW1,1999/10/04 05:30,5153.17167,5.0,TRADE
NSW1,1999/10/04 06:00,5219.07833,11.42,TRADE
NSW1,1999/10/04 06:30,5432.13667,13.59,TRADE
NSW1,1999/10/04 07:00,5627.93,14.29,TRADE
NSW1,1999/10/04 07:30,5731.355,14.15,TRADE
NSW1,1999/10/04 08:00,6030.91667,14.35,TRADE
NSW1,1999/10/04 08:30,6391.23667,16.01,TRADE
NSW1,1999/10/04 09:00,6686.77167,15.03,TRADE
NSW1,1999/10/04 09:30,7046.14,17.3,TRADE
NSW1,1999/10/04 10:00,7254.485,17.08,TRADE
NSW1,1999/10/04 10:30,7336.49833,20.21,TRADE
NSW1,1999/10/04 11:00,7313.045,18.79,TRADE
NSW1,1999/10/04 11:30,7194.26,18.41,TRADE
NSW1,1999/10/04 12:00,7116.23667,20.27,TRADE
NSW1,1999/10/04 12:30,7046.02167,20.26,TRADE
NSW1,1999/10/04 13:00,6947.215,20.12,TRADE
NSW1,1999/10/04 13:30,6907.67667,20.09,TRADE
NSW1,1999/10/04 14:00,6811.20667,19.72,TRADE
NSW1,1999/10/04 14:30,6714.815,19.04,TRADE
NSW1,1999/10/04 15:00,6685.665,17.59,TRADE
NSW1,1999/10/04 15:30,6714.65,19.94,TRADE
NSW1,1999/10/04 16:00,6811.81,20.27,TRADE
NSW1,1999/10/04 16:30,6905.11667,20.36,TRADE
NSW1,1999/10/04 17:00,7014.54833,20.55,TRADE
NSW1,1999/10/04 17:30,7234.86833,20.76,TRADE
NSW1,1999/10/04 18:00,7600.46167,20.26,TRADE
NSW1,1999/10/04 18:30,7845.55,20.42,TRADE
NSW1,1999/10/04 19:00,7835.19333,20.53,TRADE
NSW1,1999/10/04 19:30,7614.46667,19.47,TRADE
NSW1,1999/10/04 20:00,7392.11167,19.21,TRADE
NSW1,1999/10/04 20:30,7295.94167,20.03,TRADE
NSW1,1999/10/04 21:00,7135.45833,16.98,TRADE
NSW1,1999/10/04 21:30,6973.90833,17.17,TRADE
NSW1,1999/10/04 22:00,6792.03333,15.65,TRADE
NSW1,1999/10/04 22:30,6929.16,14.93,TRADE
NSW1,1999/10/04 23:00,6980.805,14.71,TRADE
NSW1,1999/10/04 23:30,7060.98667,23.32,TRADE
NSW1,1999/10/05 00:00,7045.62333,17.98,TRADE
NSW1,1999/10/05 00:30,6914.54167,14.29,TRADE
NSW1,1999/10/05 01:00,6790.20167,14.29,TRADE
NSW1,1999/10/05 01:30,6563.51333,14.9,TRADE
NSW1,1999/10/05 02:00,6270.79333,14.28,TRADE
NSW1,1999/10/05 02:30,6011.53,14.33,TRADE
NSW1,1999/10/05 03:00,5752.37,14.37,TRADE
NSW1,1999/10/05 03:30,5562.93333,13.47,TRADE
NSW1,1999/10/05 04:00,5438.85833,8.77,TRADE
NSW1,1999/10/05 04:30,5405.96667,7.9,TRADE
NSW1,1999/10/05 05:00,5463.23167,8.1,TRADE
NSW1,1999/10/05 05:30,5660.68667,12.98,TRADE
NSW1,1999/10/05 06:00,5889.91667,13.9,TRADE
NSW1,1999/10/05 06:30,6537.38667,14.42,TRADE
NSW1,1999/10/05 07:00,7093.36667,14.71,TRADE
NSW1,1999/10/05 07:30,7093.31333,14.4,TRADE
NSW1,1999/10/05 08:00,7484.35833,15.47,TRADE
NSW1,1999/10/05 08:30,7780.41167,18.19,TRADE
NSW1,1999/10/05 09:00,7975.51167,20.17,TRADE
NSW1,1999/10/05 09:30,8287.4,20.82,TRADE
NSW1,1999/10/05 10:00,8386.725,18.85,TRADE
NSW1,1999/10/05 10:30,8376.38167,20.0,TRADE
NSW1,1999/10/05 11:00,8301.465,19.48,TRADE
NSW1,1999/10/05 11:30,8236.14667,19.37,TRADE
NSW1,1999/10/05 12:00,8229.85833,20.12,TRADE
NSW1,1999/10/05 12:30,8173.10167,20.28,TRADE
NSW1,1999/10/05 13:00,8149.67667,20.46,TRADE
NSW1,1999/10/05 13:30,8109.475,20.39,TRADE
NSW1,1999/10/05 14:00,8075.49,20.42,TRADE
NSW1,1999/10/05 14:30,8011.20667,20.29,TRADE
NSW1,1999/10/05 15:00,8003.26833,20.3,TRADE
NSW1,1999/10/05 15:30,7907.54,19.76,TRADE
NSW1,1999/10/05 16:00,7907.34667,19.95,TRADE
NSW1,1999/10/05 16:30,7867.11833,18.36,TRADE
NSW1,1999/10/05 17:00,7960.87333,20.27,TRADE
NSW1,1999/10/05 17:30,8001.32167,19.48,TRADE
NSW1,1999/10/05 18:00,8288.53333,19.93,TRADE
NSW1,1999/10/05 18:30,8584.36833,20.47,TRADE
NSW1,1999/10/05 19:00,8674.72,21.22,TRADE
NSW1,1999/10/05 19:30,8374.57,20.61,TRADE
NSW1,1999/10/05 20:00,8131.19833,20.2,TRADE
NSW1,1999/10/05 20:30,8005.89167,20.12,TRADE
NSW1,1999/10/05 21:00,7820.55,18.97,TRADE
NSW1,1999/10/05 21:30,7528.415,17.21,TRADE
NSW1,1999/10/05 22:00,7334.14333,15.86,TRADE
NSW1,1999/10/05 22:30,7669.56333,19.17,TRADE
NSW1,1999/10/05 23:00,7750.34,18.52,TRADE
NSW1,1999/10/05 23:30,7747.11167,22.34,TRADE
NSW1,1999/10/06 00:00,7740.00833,19.9,TRADE
NSW1,1999/10/06 00:30,7652.86333,19.69,TRADE
NSW1,1999/10/06 01:00,7517.39167,19.06,TRADE
NSW1,1999/10/06 01:30,7265.25,20.8,TRADE
NSW1,1999/10/06 02:00,6876.47,20.02,TRADE
NSW1,1999/10/06 02:30,6468.04167,17.86,TRADE
NSW1,1999/10/06 03:00,6207.16333,17.93,TRADE
NSW1,1999/10/06 03:30,5915.745,14.54,TRADE
NSW1,1999/10/06 04:00,5758.27833,14.01,TRADE
NSW1,1999/10/06 04:30,5680.175,13.26,TRADE
NSW1,1999/10/06 05:00,5718.2,13.15,TRADE
NSW1,1999/10/06 05:30,5917.905,14.1,TRADE
NSW1,1999/10/06 06:00,6191.42,14.16,TRADE
NSW1,1999/10/06 06:30,6823.55667,19.26,TRADE
NSW1,1999/10/06 07:00,7305.54333,20.99,TRADE
NSW1,1999/10/06 07:30,7260.39833,15.28,TRADE
NSW1,1999/10/06 08:00,7705.535,16.96,TRADE
NSW1,1999/10/06 08:30,7873.32167,15.58,TRADE
NSW1,1999/10/06 09:00,7976.40333,14.31,TRADE
NSW1,1999/10/06 09:30,8338.635,18.79,TRADE
NSW1,1999/10/06 10:00,8469.815,16.93,TRADE
NSW1,1999/10/06 10:30,8376.97667,16.23,TRADE
NSW1,1999/10/06 11:00,8297.18333,17.69,TRADE
NSW1,1999/10/06 11:30,8228.83167,16.13,TRADE
NSW1,1999/10/06 12:00,8186.26667,15.29,TRADE
NSW1,1999/10/06 12:30,8140.675,18.62,TRADE
NSW1,1999/10/06 13:00,8053.98333,15.66,TRADE
NSW1,1999/10/06 13:30,8031.00833,17.27,TRADE
NSW1,1999/10/06 14:00,7957.665,16.54,TRADE
NSW1,1999/10/06 14:30,7940.27167,17.33,TRADE
NSW1,1999/10/06 15:00,7841.24,17.3,TRADE
NSW1,1999/10/06 15:30,7786.19667,16.17,TRADE
NSW1,1999/10/06 16:00,7811.06333,16.44,TRADE
NSW1,1999/10/06 16:30,7847.44,17.5,TRADE
NSW1,1999/10/06 17:00,7863.91667,18.04,TRADE
NSW1,1999/10/06 17:30,7933.17667,18.18,TRADE
NSW1,1999/10/06 18:00,8164.52,18.68,TRADE
NSW1,1999/10/06 18:30,8491.16,18.38,TRADE
NSW1,1999/10/06 19:00,8627.85167,22.44,TRADE
NSW1,1999/10/06 19:30,8354.23167,18.37,TRADE
NSW1,1999/10/06 20:00,8128.755,17.18,TRADE
NSW1,1999/10/06 20:30,7917.54667,15.72,TRADE
NSW1,1999/10/06 21:00,7809.695,15.4,TRADE
NSW1,1999/10/06 21:30,7616.84167,17.31,TRADE
NSW1,1999/10/06 22:00,7371.80667,15.02,TRADE
NSW1,1999/10/06 22:30,7690.76333,19.26,TRADE
NSW1,1999/10/06 23:00,7727.21333,14.75,TRADE
NSW1,1999/10/06 23:30,7841.365,25.74,TRADE
NSW1,1999/10/07 00:00,7769.57667,20.72,TRADE
NSW1,1999/10/07 00:30,7641.73,17.93,TRADE
NSW1,1999/10/07 01:00,7460.515,16.63,TRADE
NSW1,1999/10/07 01:30,7325.27,22.43,TRADE
NSW1,1999/10/07 02:00,6913.38667,17.07,TRADE
NSW1,1999/10/07 02:30,6511.96833,16.66,TRADE
NSW1,1999/10/07 03:00,6172.28167,14.79,TRADE
NSW1,1999/10/07 03:30,5918.305,13.75,TRADE
NSW1,1999/10/07 04:00,5729.56,8.93,TRADE
NSW1,1999/10/07 04:30,5641.025,6.46,TRADE
NSW1,1999/10/07 05:00,5686.68667,9.19,TRADE
NSW1,1999/10/07 05:30,5875.475,12.65,TRADE
NSW1,1999/10/07 06:00,6129.80833,13.38,TRADE
NSW1,1999/10/07 06:30,6720.45333,16.38,TRADE
NSW1,1999/10/07 07:00,7220.68667,16.19,TRADE
NSW1,1999/10/07 07:30,7177.67167,14.44,TRADE
NSW1,1999/10/07 08:00,7575.845,14.93,TRADE
NSW1,1999/10/07 08:30,7804.46833,14.95,TRADE
NSW1,1999/10/07 09:00,7901.21333,15.63,TRADE
NSW1,1999/10/07 09:30,8259.45167,18.52,TRADE
NSW1,1999/10/07 10:00,8318.14,19.28,TRADE
NSW1,1999/10/07 10:30,8273.03667,20.05,TRADE
NSW1,1999/10/07 11:00,8153.825,20.63,TRADE
NSW1,1999/10/07 11:30,8063.37167,19.73,TRADE
NSW1,1999/10/07 12:00,8034.25167,17.97,TRADE
NSW1,1999/10/07 12:30,8002.80667,15.82,TRADE
NSW1,1999/10/07 13:00,7924.305,15.74,TRADE
NSW1,1999/10/07 13:30,7920.61667,16.38,TRADE
NSW1,1999/10/07 14:00,7874.62,16.15,TRADE
NSW1,1999/10/07 14:30,7794.4,15.4,TRADE
NSW1,1999/10/07 15:00,7791.69833,18.94,TRADE
NSW1,1999/10/07 15:30,7787.21833,19.24,TRADE
NSW1,1999/10/07 16:00,7733.06,16.6,TRADE
NSW1,1999/10/07 16:30,7713.19833,19.23,TRADE
NSW1,1999/10/07 17:00,7752.05167,21.58,TRADE
NSW1,1999/10/07 17:30,7703.82,16.08,TRADE
NSW1,1999/10/07 18:00,7874.76,16.01,TRADE
NSW1,1999/10/07 18:30,8189.13167,17.81,TRADE
NSW1,1999/10/07 19:00,8392.135,21.72,TRADE
NSW1,1999/10/07 19:30,8214.295,17.17,TRADE
NSW1,1999/10/07 20:00,8016.535,17.15,TRADE
NSW1,1999/10/07 20:30,7926.85833,17.1,TRADE
NSW1,1999/10/07 21:00,7758.06,16.41,TRADE
NSW1,1999/10/07 21:30,7495.81,15.33,TRADE
NSW1,1999/10/07 22:00,7298.15333,14.51,TRADE
NSW1,1999/10/07 22:30,7577.35,19.65,TRADE
NSW1,1999/10/07 23:00,7666.43833,15.66,TRADE
NSW1,1999/10/07 23:30,7732.87333,22.12,TRADE
NSW1,1999/10/08 00:00,7749.31333,19.76,TRADE
NSW1,1999/10/08 00:30,7627.85833,17.6,TRADE
NSW1,1999/10/08 01:00,7472.00167,17.18,TRADE
NSW1,1999/10/08 01:30,7274.205,18.61,TRADE
NSW1,1999/10/08 02:00,6881.81,16.24,TRADE
NSW1,1999/10/08 02:30,6482.32167,15.96,TRADE
NSW1,1999/10/08 03:00,6178.17,14.52,TRADE
NSW1,1999/10/08 03:30,5895.90667,11.41,TRADE
NSW1,1999/10/08 04:00,5751.485,4.81,TRADE
NSW1,1999/10/08 04:30,5640.40667,4.72,TRADE
NSW1,1999/10/08 05:00,5655.33167,5.25,TRADE
NSW1,1999/10/08 05:30,5876.895,13.31,TRADE
NSW1,1999/10/08 06:00,6162.23167,13.95,TRADE
NSW1,1999/10/08 06:30,6770.91667,16.8,TRADE
NSW1,1999/10/08 07:00,7287.31167,16.79,TRADE
NSW1,1999/10/08 07:30,7239.74333,13.5,TRADE
NSW1,1999/10/08 08:00,7598.13667,14.12,TRADE
NSW1,1999/10/08 08:30,7814.10833,14.15,TRADE
NSW1,1999/10/08 09:00,7933.705,14.78,TRADE
NSW1,1999/10/08 09:30,8289.39833,19.26,TRADE
NSW1,1999/10/08 10:00,8365.11,16.31,TRADE
NSW1,1999/10/08 10:30,8328.45167,18.86,TRADE
NSW1,1999/10/08 11:00,8255.28167,19.31,TRADE
NSW1,1999/10/08 11:30,8171.87167,18.39,TRADE
NSW1,1999/10/08 12:00,8147.33833,18.2,TRADE
NSW1,1999/10/08 12:30,8099.11167,18.5,TRADE
NSW1,1999/10/08 13:00,8080.245,19.44,TRADE
NSW1,1999/10/08 13:30,8025.47167,17.81,TRADE
NSW1,1999/10/08 14:00,7949.275,17.43,TRADE
NSW1,1999/10/08 14:30,7951.26167,17.81,TRADE
NSW1,1999/10/08 15:00,7876.92167,18.33,TRADE
NSW1,1999/10/08 15:30,7834.23333,17.14,TRADE
NSW1,1999/10/08 16:00,7766.69667,14.75,TRADE
NSW1,1999/10/08 16:30,7747.295,16.11,TRADE
NSW1,1999/10/08 17:00,7839.09,15.97,TRADE
NSW1,1999/10/08 17:30,7715.22167,14.13,TRADE
NSW1,1999/10/08 18:00,7821.485,14.15,TRADE
NSW1,1999/10/08 18:30,7984.20167,14.35,TRADE
NSW1,1999/10/08 19:00,8179.275,14.74,TRADE
NSW1,1999/10/08 19:30,7927.55167,14.26,TRADE
NSW1,1999/10/08 20:00,7710.45667,14.15,TRADE
NSW1,1999/10/08 20:30,7526.76,14.15,TRADE
NSW1,1999/10/08 21:00,7438.32667,14.11,TRADE
NSW1,1999/10/08 21:30,7231.68167,14.15,TRADE
NSW1,1999/10/08 22:00,7037.85833,14.12,TRADE
NSW1,1999/10/08 22:30,7397.90833,15.94,TRADE
NSW1,1999/10/08 23:00,7535.69667,14.62,TRADE
NSW1,1999/10/08 23:30,7670.65167,21.95,TRADE
NSW1,1999/10/09 00:00,7634.78833,17.66,TRADE
NSW1,1999/10/09 00:30,7523.27833,16.38,TRADE
NSW1,1999/10/09 01:00,7372.82333,15.5,TRADE
NSW1,1999/10/09 01:30,7113.05833,16.67,TRADE
NSW1,1999/10/09 02:00,6721.99,16.14,TRADE
NSW1,1999/10/09 02:30,6351.25667,14.72,TRADE
NSW1,1999/10/09 03:00,6037.36167,14.14,TRADE
NSW1,1999/10/09 03:30,5743.075,9.74,TRADE
NSW1,1999/10/09 04:00,5538.75,5.89,TRADE
NSW1,1999/10/09 04:30,5432.46667,6.77,TRADE
NSW1,1999/10/09 05:00,5406.16167,5.77,TRADE
NSW1,1999/10/09 05:30,5416.08667,5.86,TRADE
NSW1,1999/10/09 06:00,5511.67833,8.41,TRADE
NSW1,1999/10/09 06:30,5752.655,11.78,TRADE
NSW1,1999/10/09 07:00,6030.74,12.2,TRADE
NSW1,1999/10/09 07:30,6317.44667,13.26,TRADE
NSW1,1999/10/09 08:00,6751.92833,14.19,TRADE
NSW1,1999/10/09 08:30,7107.53833,14.9,TRADE
NSW1,1999/10/09 09:00,7369.31,15.72,TRADE
NSW1,1999/10/09 09:30,7637.61167,18.57,TRADE
NSW1,1999/10/09 10:00,7687.57,18.06,TRADE
NSW1,1999/10/09 10:30,7670.44833,17.74,TRADE
NSW1,1999/10/09 11:00,7594.28667,16.97,TRADE
NSW1,1999/10/09 11:30,7457.18,15.26,TRADE
NSW1,1999/10/09 12:00,7426.60833,19.03,TRADE
NSW1,1999/10/09 12:30,7355.775,18.42,TRADE
NSW1,1999/10/09 13:00,7236.82167,16.58,TRADE
NSW1,1999/10/09 13:30,7191.31333,18.43,TRADE
NSW1,1999/10/09 14:00,7159.355,19.58,TRADE
NSW1,1999/10/09 14:30,7065.12,17.29,TRADE
NSW1,1999/10/09 15:00,7046.94333,19.66,TRADE
NSW1,1999/10/09 15:30,7015.45167,19.12,TRADE
NSW1,1999/10/09 16:00,6981.41,16.09,TRADE
NSW1,1999/10/09 16:30,6965.05833,15.03,TRADE
NSW1,1999/10/09 17:00,7007.75333,19.44,TRADE
NSW1,1999/10/09 17:30,6920.86833,16.28,TRADE
NSW1,1999/10/09 18:00,7074.55333,15.85,TRADE
NSW1,1999/10/09 18:30,7494.005,23.49,TRADE
NSW1,1999/10/09 19:00,7718.415,26.03,TRADE
NSW1,1999/10/09 19:30,7513.07333,22.33,TRADE
NSW1,1999/10/09 20:00,7280.83667,18.53,TRADE
NSW1,1999/10/09 20:30,7115.12,15.57,TRADE
NSW1,1999/10/09 21:00,6992.56333,15.14,TRADE
NSW1,1999/10/09 21:30,6835.90333,14.75,TRADE
NSW1,1999/10/09 22:00,6642.81833,14.27,TRADE
NSW1,1999/10/09 22:30,6840.255,14.56,TRADE
NSW1,1999/10/09 23:00,6888.76,14.56,TRADE
NSW1,1999/10/09 23:30,6938.01333,16.49,TRADE
NSW1,1999/10/10 00:00,6788.50833,14.56,TRADE
NSW1,1999/10/10 00:30,6588.63667,14.13,TRADE
NSW1,1999/10/10 01:00,6302.99667,13.63,TRADE
NSW1,1999/10/10 01:30,6125.98,13.63,TRADE
NSW1,1999/10/10 02:00,5846.23167,11.27,TRADE
NSW1,1999/10/10 02:30,5617.57667,10.84,TRADE
NSW1,1999/10/10 03:00,5435.86,3.75,TRADE
NSW1,1999/10/10 03:30,5258.375,1.47,TRADE
NSW1,1999/10/10 04:00,5191.64167,-0.39,TRADE
NSW1,1999/10/10 04:30,5076.895,-1.0,TRADE
NSW1,1999/10/10 05:00,5068.475,-1.52,TRADE
NSW1,1999/10/10 05:30,5079.40333,-3.1,TRADE
NSW1,1999/10/10 06:00,5067.74,-3.07,TRADE
NSW1,1999/10/10 06:30,5282.96,-0.02,TRADE
NSW1,1999/10/10 07:00,5480.74167,4.42,TRADE
NSW1,1999/10/10 07:30,5633.515,5.3,TRADE
NSW1,1999/10/10 08:00,6010.85833,12.27,TRADE
NSW1,1999/10/10 08:30,6389.01167,13.91,TRADE
NSW1,1999/10/10 09:00,6673.84333,14.04,TRADE
NSW1,1999/10/10 09:30,7029.985,14.21,TRADE
NSW1,1999/10/10 10:00,7143.365,14.24,TRADE
NSW1,1999/10/10 10:30,7207.19167,16.52,TRADE
NSW1,1999/10/10 11:00,7148.15,14.75,TRADE
